cwvScore,loadState,invoker,invokeCategory
552,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
552,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
552,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/webpack-286fc9ef8829ac3c.js,hdm miscellaneous
552,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
552,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
552,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
552,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
552,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
552,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
552,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
552,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
552,dom-content-loaded,TimerHandler:setTimeout,other
552,dom-content-loaded,FrameRequestCallback,other
552,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
552,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
552,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9,_templates
552,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
552,dom-content-loaded,TimerHandler:setTimeout,other
552,dom-content-loaded,https://mb.moatads.com/yi/v2?ol=0&qn=%604%7BZEYwoqI%24%5BK%2BdLLU)%2CMm~tM!90vv9L%24%2FoDb%2FG)lKr%23Oy%2CNFJMfD%5Bqir1fcSC%3AU%3FWOvTh%7CzFK%3F%5B%22l!j%3F%5DVC8p%3D%2Fi%24%2Bc%3DN%2CNl%3F%3Ba7%2BD%5B6Upu8MPV%257NC8ppdS%23l3*8WIL%3Fwb%60%60Yc1RJ%5Eyx7jpM3%3Ch%2CHT%40%26%2Bc%5B5IUOG(%2CWV%7BGrV~1HmDkP8D4rUDtmxT%3Bwv%40V374BKm55%3D%261fp%5BoU5t(K%25.G%24%3D!%5Dx%2Caqm3,other
552,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
552,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
552,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/4028.d516d8e5bdc82258.js,hdm miscellaneous
552,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/4558.78c26a6007d83ac5.js,hdm miscellaneous
552,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/9649-a1f0cd6a77167b36.js,hdm miscellaneous
552,dom-content-loaded,,
560,complete,DIV.onclick,other
560,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
560,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
560,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
560,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
560,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
560,dom-content-loaded,https://securepubads.g.doubleclick.net/tag/js/gpt.js,other
560,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/4028.d516d8e5bdc82258.js,hdm miscellaneous
560,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/9649-a1f0cd6a77167b36.js,hdm miscellaneous
560,dom-content-loaded,https://www.popularmechanics,other
560,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
560,complete,DOMWindow.onresize,domcument-body-DOMWindow
560,complete,,
560,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
560,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
560,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
560,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
560,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
560,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
560,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
560,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
560,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
560,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.j,_templates
560,dom-content-loaded,TimerHandler:setTimeout,other
560,dom-content-loaded,https://cdn.cookielaw.org/scripttemplates/202402.1.0/otBannerSdk.js,other
560,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/4028.d516d8e5bdc82258.js,hdm miscellaneous
560,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/3340.f3e7e3ee0410a214.js,hdm miscellaneous
560,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
560,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
560,complete,DOMWindow.onresize,domcument-body-DOMWindow
560,complete,MediaQueryList.onchange,other
560,complete,MediaQueryList.onchange,other
560,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
560,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
560,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
560,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
560,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
568,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
568,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
568,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
568,complete,Navigator.runAdAuction.then,other
568,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
568,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
568,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
568,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
568,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
568,dom-content-loaded,,
568,complete,,
568,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
568,complete,DIV.onclick,other
568,dom-content-loaded,https://cdn.ampproject.org/rtv/032406252034000/amp4ads-v0.mjs,other
568,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
568,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
576,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
576,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
576,complete,#document.onclick,domcument-body-DOMWindow
576,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
576,dom-content-loaded,TimerHandler:setTimeout,other
576,dom-content-loaded,https://www.popularmechanics.com/_assets/jam/renderer.js,other
576,dom-content-loaded,https://cdn.speedcurve.com/js/lux.js?id=231332287,other
576,dom-content-loaded,https://cdn.cookielaw.org/scripttemplates/202402.1.0/otGPP.js,other
576,dom-content-loaded,SCRIPT[src=https://cdn.cookielaw.org/scripttempl,script
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
576,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
576,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
576,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9,_templates
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
576,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/webpack-286fc9ef8829ac3c.js,hdm miscellaneous
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
576,complete,DOMWindow.onfocus,domcument-body-DOMWindow
576,complete,DOMWindow.onfocus,domcument-body-DOMWindow
576,complete,#document.onclick,domcument-body-DOMWindow
576,complete,#document.onclick,domcument-body-DOMWindow
576,complete,BODY.onclick,domcument-body-DOMWindow
576,complete,BODY.onclick,domcument-body-DOMWindow
576,complete,HTML.onclick,domcument-body-DOMWindow
576,complete,,
576,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
576,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
576,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
576,complete,DOMWindow.onmessage,domcument-body-DOMWindow
576,complete,VIDEO[src=https://gcdn.2mdn.net/videoplayback/id/fa40c4ad3ed6b664/itag/22/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3864469800/sparams/id,video
576,complete,,
576,dom-interactive,https://cdn.cookielaw.org/scripttemplates/otSDKStub.js,other
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
576,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
576,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
576,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
576,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
576,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
584,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
584,complete,TimerHandler:setTimeout,other
584,complete,TimerHandler:setTimeout,other
584,complete,TimerHandler:setTimeout,other
584,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
584,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
584,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
584,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.,_templates
584,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
584,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
584,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
584,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
584,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
584,dom-content-loaded,https://cdn.cookielaw.org/scripttemplates/202402.1.0/otGPP.js,other
584,dom-content-loaded,SCRIPT[src=https://cdn.cookielaw.org/scripttemplates/202402.1.0/otGPP.js].onload,script
584,dom-content-loaded,TimerHandler:setTimeout,other
584,dom-content-loaded,TimerHandler:setTimeout,other
584,dom-content-loaded,TimerHandler:setTimeout,other
584,dom-content-loaded,,
584,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
584,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
584,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
584,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
584,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
584,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
584,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
584,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/5933-0d81ec94351fe278.js,hdm miscellaneous
584,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
584,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
584,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
584,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
584,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9,_templates
584,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
584,complete,DOMWindow.onmousemove,domcument-body-DOMWindow
584,complete,#document.onclick,domcument-body-DOMWindow
584,complete,BUTTON#cancel-button.onclick,other
584,complete,HTML.onclick,domcument-body-DOMWindow
584,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
584,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
584,dom-content-loaded,TimerHandler:setTimeout,other
584,dom-content-loaded,https://www.popularmechanics.com/_assets/moapt/2.210.0/moapt-bidder-pb-hdm.8.51.0.js,other
584,dom-content-loaded,SCRIPT[src=/_assets/moapt/2.210.0/moapt-bidder-pb-hdm.8.51.0.js].onload,script
584,complete,https://www.popularmechanics.com/_assets/oply/public/21018620252/s/us_popularmechanics.js,other
584,complete,#document.onclick,domcument-body-DOMWindow
584,complete,#document.onclick,domcument-body-DOMWindow
584,complete,HTML.onclick,domcument-body-DOMWindow
584,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
584,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
584,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
584,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
584,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
592,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
592,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
592,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
592,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
